countries,ABW,AFG,AGO,ALB,ARE,ARG,ARM,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GTM,GUF,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNG,MOZ,MRT,MTQ,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PNG,POL,PRI,PRK,PRT,PRY,PYF,QAT,REU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,STP,SUR,SVK,SVN,SWE,SWZ,SYR,TCD,TGO,THA,TJK,TKM,TON,TTO,TUN,TUR,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
MAR,6782.739,6811.536,5221.762,2473.619,5957.76,9348.923,4545.386,18008.29,2488.828,4992.822,5629.51,2078.484,3223.293,2471.663,9187.91,2783.637,5531.472,6765.866,2433.354,3470.514,8230.373,8586.6,7665.229,5791.092,12552.03,8899.999,7402.954,4221.418,6177.698,1872.268,10042.32,9951.105,3209.504,3860.319,4849.547,7724.87,7342.248,2706.494,8223.02,7325.009,3660.103,2490.774,2237.169,5634.926,2832.958,6415.661,945.4926,8348.79,3601.095,5019.815,975.2991,762.6525,3646.192,5422.106,3705.295,18188.38,1816.853,15213.18,4111.405,2017.175,4549.691,3242.511,2875.11,5813.01,2493.807,2623.781,3740.063,2775.634,6046.397,8537.996,5695.263,6069.005,11190.01,8270.412,2333.773,6647.975,2628.122,12569.47,7782.559,2148.598,5246.054,4698.688,3507.608,3861.431,1903.561,7090.973,3971.62,11534.55,7049.875,6019.391,6887.794,11227.34,10750.38,5159.944,10592.3,3881.252,3109.274,1858.3,5860.226,9285.049,7921.947,3387.249,2034.186,3455.795,11145.74,317.1194,3308.693,8233.27,8864.804,9027.964,2621.993,2380.86,1957.426,10125.95,8786.203,7869.63,1986.46,5834.802,9096.822,6861.103,11514.28,6790.838,18569.45,2453.43,3248.587,8302.106,2243.923,3152.955,8521.107,18884.43,6384.613,7180.801,7864.289,9010.541,12300.11,16224.14,3003.534,6081.973,10553.16,561.6362,8505.386,15902.07,5656.952,8989.612,4156.454,5560.652,5246.646,4441.3,2408.161,11828.8,16985.16,2917.264,8472.048,6473.818,4022.791,5875.727,2537.356,2246.859,3355.988,7824.078,3964.064,3288.648,3214.571,10701.82,6609.106,5769.071,18201.35,6115.711,1576.486,3230.062,6653.932,5560.586,3524.49,9232.994,5840.309,6536.154,5931.973,6610.932,10642.98,18158.33,17777.47,5500.299,8012.916,6647.938,7032.495
MDA,9662.548,3626.967,6403.256,955.9489,3379.927,12571.03,1469.285,15056.51,944.1378,1840.697,5605.97,1831.669,5169.476,4795.856,5979.854,650.3213,3004.269,9133.669,883.0676,768.2014,10563.94,11875.94,10880.65,8838.593,9322.287,5653.913,7991.104,4843.889,7732.758,1620.078,13337.69,6742.606,5602.682,5083.627,5856.712,10682.76,6685.785,5985.07,10877.72,9635.371,1371.635,1113.54,1656.772,4162.952,1479.282,9152.349,2404.552,11341.13,1897.972,3645.22,4263.385,2697.714,1407.85,4328.802,1482.904,15789.29,1976.854,12241.51,5520.698,2150.279,1397.834,5386.711,5911.364,8764.718,5626.781,5698.813,5185.608,1084.991,9080.658,10904.08,8945.445,9239.453,7881.413,10737.21,995.402,9330.392,740.7287,9609.744,4629.119,2569.662,2258.186,2010.797,3584.765,1735.245,1413.827,9693.01,1780.775,8546.01,3741.649,5430.362,3581.898,8023.458,7611.25,2570.052,7345.482,1565.574,5889.716,2071.322,8867.616,6575.565,8495.066,889.8586,1697.473,1153.302,7837.386,3308.693,69.04763,7566.234,6400.624,10995.63,806.5962,5133.908,1712.083,6948.59,5609.264,8129.885,5181.438,8828.328,8009.759,6803.772,8467.494,7832.036,15360.93,4479.667,5121.166,10847.78,1813.739,1858.963,5305.712,17388.21,3712.852,3977.91,10643.7,12200.8,8992.259,12918.21,811.762,8892.85,7419.648,3195.949,11788.95,16750.95,3142.35,8012.683,1150.314,5447.576,2951.875,3517.062,5581.496,8780.621,13827.8,5845.812,10901.79,5253.729,5634.751,9089.74,884.5414,1100.799,1544.391,8165.218,1629.593,4088.326,5247.653,7517.33,3356.88,2606.899,16431.56,9180.054,1904.438,664.1506,6081.995,5206.751,399.4606,12433.0,7650.435,3250.834,8951.922,9589.576,7356.875,15111.83,14986.83,3794.632,9067.418,6952.721,7219.32
MDG,13342.62,6370.142,3857.428,7283.476,4880.935,10212.05,6579.582,10050.92,8083.425,6597.249,2625.146,8828.329,5678.08,6414.199,6640.4,7284.44,5027.307,14335.44,7584.817,8316.957,15417.12,11967.6,9591.817,12260.08,7848.804,6884.904,2321.26,4088.432,14397.06,8352.528,11261.95,9676.325,6254.542,4682.87,3865.593,13607.86,921.1054,8638.643,14736.83,14832.52,6195.13,8335.67,8764.171,3424.35,8923.647,13459.14,7761.553,13768.01,5716.257,3921.766,8309.42,8460.734,8955.914,3249.451,9024.89,13270.44,8763.332,12445.93,4679.322,9097.793,6748.544,5897.49,7620.057,12563.26,7899.725,7724.712,4929.845,6799.875,12450.55,15544.66,11228.28,11905.56,8572.626,15185.75,7869.163,13724.29,7914.995,6562.448,6175.918,9539.774,6083.683,5818.949,10953.2,5830.989,7660.201,14176.45,5788.879,11423.11,7540.767,2276.904,7413.828,7152.112,10400.05,5364.89,7290.113,6005.66,6975.949,6809.219,12429.63,4565.287,2337.416,8453.709,8640.706,8716.07,8518.685,8233.27,7566.234,288.1828,3829.945,16533.96,7284.481,7024.337,7015.445,6641.356,9484.938,1724.365,8067.528,12456.77,1058.797,1558.547,6416.869,3185.897,11969.0,6148.336,5590.803,15035.16,8931.112,9376.567,6592.589,11200.8,4880.46,6448.813,14223.62,13043.2,8869.478,10671.98,8321.308,13080.21,10362.5,8709.09,10565.89,15573.11,4929.537,862.9797,8356.116,2676.543,4844.022,4166.7,8033.953,6552.243,11981.71,7329.807,15379.0,2338.024,4933.489,11565.98,8048.527,7954.88,9106.587,1873.455,5948.16,4965.479,5776.532,6850.169,6776.394,6425.385,13590.87,12383.9,7331.65,6936.934,1605.309,2687.701,7889.882,10005.71,14006.81,7058.207,12431.94,12951.73,7754.976,12385.09,12922.7,3830.609,3326.973,2078.79,1740.95
MDV,15595.96,3406.564,6836.069,6737.666,3044.644,14040.08,4950.312,9147.749,7286.91,4671.25,4981.228,8201.374,7861.474,8303.248,2831.869,6537.101,3454.322,15499.8,6951.247,6913.969,16957.76,15625.43,13264.65,14504.53,4604.447,3122.322,6064.191,6086.398,14056.75,7874.673,15088.62,5862.359,8589.649,6876.347,6542.553,16400.63,3779.015,10644.1,17086.91,16023.5,5373.782,7497.254,8042.136,3440.05,7847.228,15280.16,8003.847,16886.14,5285.308,3984.01,9474.065,8631.48,7411.087,3865.438,7445.993,11741.34,8294.178,9386.032,7133.537,8525.089,5057.287,8171.529,9850.899,14615.72,9921.616,9825.664,7178.231,6282.459,14758.22,17295.18,13923.5,14524.38,4822.231,17090.13,7212.847,15511.7,7071.424,3872.397,2750.004,8962.471,4172.578,4427.613,9862.516,5089.315,7330.813,15945.21,4986.496,7611.875,4363.5,4119.279,4312.445,3560.928,6570.516,3879.433,3528.516,5131.167,9329.335,7009.429,14613.92,772.164,6159.367,7083.418,8043.064,7287.128,4764.841,8864.804,6400.624,3829.945,6.492948,17287.92,6641.559,8988.311,6972.285,2848.455,5816.043,5537.245,9812.788,14603.13,3222.059,4820.094,3137.906,6808.023,10499.29,7895.595,7756.306,17154.61,8206.194,8127.079,2905.181,11241.42,2687.854,3283.508,16697.97,16670.91,5332.038,8307.143,7186.356,14939.42,6533.133,9084.706,14317.19,15115.66,3316.709,3409.421,6563.114,4874.625,3655.887,4653.28,9998.322,3392.576,9708.203,9591.514,17273.57,3133.515,7434.718,14223.96,7230.206,7329.455,7726.645,5682.612,5045.388,6492.521,7991.51,3152.969,3864.504,4060.335,12393.43,14781.21,7372.806,6038.772,3988.868,4565.735,6521.934,13832.37,14037.78,4150.944,14668.17,15348.95,3972.821,10669.7,11021.44,3435.261,7153.617,5437.706,5259.954
MEX,3197.777,13906.07,12686.0,10807.12,14372.35,7397.651,12406.08,12985.17,10163.51,12647.82,14163.71,9259.353,10994.8,10331.14,15124.74,10957.55,13998.63,2332.616,10557.36,10424.03,1122.146,5242.293,7439.636,4274.465,15417.07,14720.72,14375.19,12731.37,3267.29,9640.465,6621.323,12467.17,10358.2,12027.18,12732.5,3088.959,15923.29,7998.977,1933.061,1784.223,12159.86,9935.079,9399.781,14650.17,9522.823,3090.919,9760.504,3141.729,12384.58,14029.76,8664.076,9073.951,9899.34,14444.59,9860.541,9922.433,9206.813,11067.11,11948.77,8938.404,12284.91,10741.29,8985.325,3979.532,8753.231,8910.872,11750.78,11294.58,4083.905,1063.046,5322.755,4647.312,14147.54,1402.819,10278.05,2822.927,10375.25,16863.46,14673.66,8484.521,13163.93,13004.59,7460.195,12487.84,10254.87,2361.969,12578.2,11312.39,13047.79,14835.17,13068.68,15689.1,12066.01,13564.08,15237.8,12401.35,9615.903,10790.9,4105.969,17101.06,14559.83,10255.65,9431.36,10039.22,14186.52,9027.964,10995.63,16533.96,17287.92,527.5446,10878.43,9673.086,10733.58,15669.66,12104.09,15053.06,8669.876,4080.428,17590.84,14999.55,16641.12,13452.03,11253.33,10662.69,11090.92,1599.644,9229.362,9207.354,14767.61,11207.38,14672.37,14069.46,2417.223,4264.224,14231.54,12844.41,10191.03,3474.543,12023.65,8683.526,6699.549,6874.372,14137.13,17381.02,10736.3,14179.58,13895.68,13469.24,8632.143,16623.59,11499.0,9274.898,1243.565,15480.17,11674.09,4985.829,10216.82,10165.32,9597.715,14909.76,12484.04,12007.65,10883.25,15761.05,13452.97,13230.67,9430.351,4153.854,10343.81,11437.28,15335.14,14330.93,10831.55,7563.498,3369.053,13174.14,4102.243,3594.984,14772.0,10919.41,10429.45,14459.78,13719.26,14455.36,14798.5
MKD,9214.088,4198.337,5719.467,155.9628,3601.211,11787.62,1936.723,15592.61,799.0887,2376.292,5111.275,1634.022,4381.742,3990.167,6574.948,168.0973,3187.291,8858.244,322.8538,1392.291,10322.06,11206.64,10099.6,8314.218,9938.213,6279.136,7443.334,4196.27,7663.844,1240.798,12588.28,7531.092,4798.88,4359.908,5184.311,10209.72,6375.972,5245.737,10527.62,9386.449,1282.659,1051.492,1521.612,3985.176,1651.324,8752.754,1684.605,10856.93,1592.655,3405.346,3545.137,2108.379,1951.641,4042.723,2032.59,16595.22,1672.04,13043.99,4787.015,1948.1,1929.842,4590.72,5120.725,8279.996,4850.305,4913.828,4439.803,485.2823,8563.639,10656.45,8312.512,8657.045,8593.604,10452.68,610.8091,8952.266,641.169,10085.38,5181.757,2407.447,2676.817,2232.082,3686.858,1613.234,742.0995,9347.627,1700.334,9352.046,4460.398,5059.623,4290.243,8619.407,8409.194,2765.559,7972.507,1525.442,5084.811,1267.143,8360.754,6917.349,7961.5,1439.533,1454.307,1674.47,8547.055,2621.993,806.5962,7284.481,6641.559,10878.43,60.3129,4331.032,905.4888,7524.61,6406.233,7650.645,4420.774,8327.006,7849.104,6356.61,8976.374,7200.277,16112.14,3679.056,4337.418,10537.0,1694.944,2124.664,5905.164,17861.73,3988.871,4564.755,10243.71,11614.27,9696.854,13636.63,1141.357,8463.374,8218.569,2606.129,11033.35,17180.32,3324.859,7822.635,1927.484,4966.026,3023.155,3129.088,4812.491,9291.825,14604.37,5047.191,10632.38,5046.97,4882.029,8481.485,764.715,717.5879,1943.276,7670.205,1609.493,3379.502,4455.883,8099.388,3987.16,3155.986,17235.95,8650.153,1123.945,632.6324,5731.372,4769.688,1165.076,11644.69,7509.486,3920.355,8440.282,9099.995,8022.566,15892.73,15787.74,3676.818,8456.873,6434.03,6731.982
MLI,6729.114,8056.615,3352.429,4178.792,6661.39,7493.104,5949.743,16866.65,4552.871,6398.833,4492.959,4392.599,1346.579,687.3596,10282.27,4494.693,6282.581,7360.747,4292.104,5540.518,8643.993,7372.72,5824.374,5592.066,13428.65,10112.93,5558.012,3066.396,7554.844,4079.109,8390.205,11841.6,926.861,2359.123,3182.654,7417.815,6274.671,1695.378,8279.346,7893.291,4842.612,4639.915,4524.183,5556.316,5105.362,6627.745,2904.52,7909.313,4472.684,5060.63,1702.448,3116.63,5862.555,5126.837,5931.557,19116.61,4139.756,17375.02,2357.095,4379.194,6022.371,1161.303,914.3767,5792.819,943.7722,838.5174,2096.482,4218.957,5833.152,8875.285,4946.427,5536.217,12621.41,8537.811,4323.516,6895.612,4620.414,12846.53,8884.225,4528.775,6446.11,5771.288,5832.153,4858.834,3809.006,7371.763,4960.677,13672.71,8648.104,5187.163,8461.341,12147.29,12736.69,6045.765,11688.01,4982.281,768.1956,3098.402,5729.618,9616.553,6028.201,5501.815,4309.688,5632.552,12566.47,2380.86,5133.908,7024.337,8988.311,9673.086,4331.032,418.8606,3431.774,11074.18,10733.85,6146.695,1051.403,5734.76,8044.196,5480.257,12068.18,4781.299,18813.27,1095.425,1433.933,8476.953,4564.502,5480.371,9683.875,16505.05,7092.848,8425.645,7806.948,8108.13,13640.63,17292.63,5108.826,6243.267,12547.46,2903.423,6843.053,15877.3,6370.246,7876.439,6188.962,4506.961,5887.468,4378.991,1046.888,12350.7,18668.82,742.3722,8751.621,5992.377,2134.811,5237.803,4585.431,4276.956,5624.358,6062.25,5042.621,2496.208,1253.911,11617.81,8003.541,7088.333,18381.6,5830.074,3245.104,4777.553,5662.584,4681.424,5457.104,7337.575,7086.209,8026.377,5765.272,6417.482,11890.65,19341.54,19904.45,5633.358,5894.566,5073.604,5468.458
MLT,8723.98,4906.982,4980.603,759.1236,4011.032,10906.92,2656.562,16101.02,1379.07,3113.292,4633.479,1851.035,3504.988,3085.999,7272.355,1065.425,3584.383,8571.768,946.8785,2236.243,10048.05,10449.94,9223.423,7747.709,10628.28,7009.323,6855.681,3532.711,7636.041,1363.745,11741.27,8417.788,3897.312,3580.575,4467.404,9678.77,6094.379,4437.798,10129.43,9120.789,1703.866,1580.469,1833.687,3947.198,2204.997,8325.558,1038.21,10305.6,1688.249,3329.456,2791.43,1670.797,2719.935,3871.321,2799.607,17499.35,1752.693,13943.84,3988.271,2092.273,2689.987,3700.928,4239.206,7760.63,3990.619,4041.206,3626.436,850.6025,8002.666,10370.25,7617.217,8018.361,9397.669,10128.79,1108.396,8546.669,1343.903,10615.98,5856.019,2525.637,3311.587,2742.872,3978.502,1911.07,688.7803,8973.178,2020.224,10256.82,5292.074,4740.963,5114.49,9298.441,9305.214,3204.719,8690.006,1923.859,4182.031,375.7234,7814.274,7349.384,7384.176,2248.596,1669.155,2449.608,9348.624,1957.426,1712.083,7015.445,6972.285,10733.58,905.4888,3431.774,6.686169,8192.804,7302.21,7142.197,3587.501,7787.483,7707.708,5909.619,9557.182,6512.906,16925.87,2783.383,3466.954,10182.44,1981.948,2686.866,6614.2,18117.87,4433.512,5280.437,9794.062,10943.57,10487.8,14424.06,1889.904,8005.969,9115.709,2112.431,10183.78,17457.75,3712.784,7648.22,2819.734,4509.362,3322.42,2885.087,3964.138,9871.576,15466.31,4153.922,10322.33,4927.386,4054.909,7814.028,1382.29,1131.545,2620.794,7142.689,2006.835,2641.888,3572.749,8768.3,4749.883,3872.124,18137.23,8073.062,400.532,1377.856,5417.332,4376.728,2062.274,10758.94,7403.357,4716.46,7887.167,8564.157,8780.34,16756.06,16683.73,3726.291,7783.145,5897.263,6228.657
MMR,16436.57,3330.212,9555.35,7666.058,4415.291,16823.83,5588.3,8107.946,7883.924,5150.849,7676.785,8702.236,10197.91,10436.82,979.1783,7371.183,4805.618,15321.11,7758.805,7121.368,16210.7,18363.34,16086.29,15773.23,2438.079,1366.391,8908.679,8550.929,13292.35,8566.73,17753.66,3234.079,10924.13,9323.952,9191.071,17462.51,6624.869,12527.29,17054.63,15590.34,6500.792,8008.151,8508.293,5734.019,8081.989,15816.24,9180.587,18101.23,6707.968,6107.256,10979.61,9620.679,7366.081,6259.23,7362.658,9807.559,8892.726,6826.047,9658.297,8990.69,5600.633,10518.48,11987.97,15652.42,11918.63,11885.38,9616.327,7354.536,16006.31,16460.94,15809.19,16180.27,1980.921,16578.15,7935.586,15904.61,7688.242,2803.964,2344.082,9322.477,4882.675,5470.465,9614.751,6366.529,8264.19,16090.19,6256.384,4781.767,3460.527,6811.704,3552.526,1107.069,3796.143,5088.824,699.6793,6300.475,11597.31,8381.941,15784.37,2085.34,8978.772,7272.69,8604.277,7373.174,1922.344,10125.95,6948.59,6641.356,2848.455,15669.66,7524.61,11074.18,8192.804,309.8195,3598.607,8362.645,11646.83,15738.75,5896.117,7658.417,1635.266,9654.056,8801.147,10008.7,10095.86,16807.73,8630.553,8152.598,1649.059,10440.23,3981.808,2971.663,17130.3,19136.16,2666.426,6324.313,7542.436,15660.39,3789.702,10121.5,17162.89,13080.81,4710.306,6107.391,6526.041,7545.527,5189.874,6772.965,11947.65,1919.541,7602.077,11777.69,16594.45,5794.885,9951.893,16001.66,7825.054,8045.69,7742.131,8510.178,6223.734,8704.842,10328.93,575.9035,3600.944,4369.987,10542.79,16116.76,8555.149,6902.261,6786.904,7199.227,6868.432,16626.0,13550.22,3751.04,15873.15,16464.96,1124.431,8786.714,8975.353,5539.848,9965.722,8272.513,8106.895
MNG,13299.1,3443.545,11014.06,6559.96,5255.396,18125.58,4924.905,10114.63,6308.009,4522.471,9373.591,6798.823,10543.08,10333.97,3063.084,6241.183,5403.857,11900.0,6474.347,5316.805,12620.17,16509.63,16451.32,13113.47,4844.179,2708.448,11397.89,9524.63,9826.038,6916.981,18417.92,1172.047,11101.16,10096.96,10488.16,14183.88,9108.994,11487.66,13501.64,12075.38,6050.101,6295.875,6613.546,7111.563,6036.328,12636.03,7965.293,14703.29,6561.703,7121.634,9761.22,8063.195,5200.07,7638.576,5155.067,10203.72,7053.423,6643.099,10540.18,6980.086,4814.342,10813.79,11519.16,12831.86,11217.95,11301.67,10306.21,6529.9,13264.74,12862.79,13811.95,13774.63,2925.895,12994.46,6495.358,12637.59,6193.408,6013.877,3328.61,7125.949,4688.8,5361.125,6791.995,6159.402,6987.772,12693.83,6083.297,3018.842,2371.558,8652.989,2562.361,4046.109,2003.103,5371.958,3351.879,5982.09,11478.57,7638.913,13037.72,5227.907,11665.17,5400.041,6793.377,5352.423,2914.317,8786.203,5609.264,9484.938,5816.043,12104.09,6406.233,10733.85,7302.21,3598.607,470.6091,11051.99,10747.33,12975.3,9030.764,9949.365,5007.076,11841.41,9806.653,9970.302,10470.3,13229.72,6659.134,5863.597,2919.777,12213.02,5014.695,3217.979,13675.43,16032.68,3925.72,7515.946,5782.74,12617.27,1813.838,8504.232,17171.09,12457.82,5408.323,9207.787,4632.875,9198.599,5807.424,7577.165,11159.77,5196.542,8239.214,11453.42,12999.16,7764.912,10755.47,13798.02,6263.582,6566.015,5542.593,11177.97,5947.69,9154.444,10646.78,3848.093,3211.653,4031.693,10891.05,13418.71,7512.813,5969.189,8956.542,8824.388,5313.104,18019.18,10166.81,3041.947,13131.74,13495.91,2993.437,9511.839,9382.194,6720.909,12631.84,10464.66,10469.12
MOZ,11878.69,7760.658,2794.277,7605.371,6084.785,8503.743,7465.288,10738.99,8413.984,7597.071,2539.452,8987.062,4850.324,5650.371,8320.562,7698.018,6120.75,13086.66,7905.494,8897.043,13937.59,10249.31,7878.605,10866.64,9499.382,8537.949,683.9498,3698.751,13696.58,8500.383,9571.246,11347.11,5265.005,4021.399,3045.332,12007.27,1946.945,7585.961,13159.24,13514.25,6802.715,8654.025,8975.49,4334.95,9282.415,12104.38,7645.975,12105.04,6236.229,4647.022,7681.744,8288.236,9530.399,3955.594,9607.886,13889.75,8855.655,13908.85,3845.678,9198.161,7637.796,4986.486,6548.676,11208.28,6904.285,6707.218,4184.731,7179.163,11026.84,14006.97,9750.858,10420.71,10296.89,13655.63,8162.543,12356.46,8288.68,8136.164,7723.632,9589.331,7140.394,6718.12,11084.82,6465.073,7829.499,12773.22,6455.885,13143.46,8939.673,2784.738,8789.78,8866.874,12104.01,6371.095,9014.243,6666.532,5901.572,6851.225,11043.67,6282.383,625.8596,9003.249,8808.706,9263.02,10243.01,7869.63,8129.885,1724.365,5537.245,15053.06,7650.645,6146.695,7142.197,8362.645,11051.99,336.7518,7188.508,11080.47,2627.201,1341.776,8100.172,1614.799,12715.51,5499.0,4786.563,13477.33,9123.539,9765.214,8217.305,11319.57,6190.626,7900.479,12655.11,11324.34,10565.69,11932.69,8778.391,11745.13,12057.44,8408.654,8841.872,15186.75,6053.238,2401.482,9107.99,2688.428,5836.487,4620.774,7053.584,8214.728,13109.7,6269.239,13831.58,3405.839,4023.832,10085.05,8393.578,8222.766,9587.224,150.5023,6630.364,4652.676,4916.219,8573.696,8121.447,7606.793,13990.9,10938.21,7372.071,7466.486,2243.914,2927.169,8503.888,8295.354,13211.03,8382.563,11030.32,11474.17,9478.27,13205.97,13777.78,4773.828,1622.096,1251.735,918.9436
MRT,5824.114,8455.042,4395.738,4264.968,7257.155,7401.539,6235.412,17865.14,4439.778,6692.925,5511.843,4057.333,2394.426,1665.484,10780.71,4588.817,6852.249,6345.309,4300.045,5434.137,7667.802,6897.057,5711.193,4701.823,14068.75,10554.83,6588.769,4062.416,6509.204,3852.972,8167.553,11903.59,1930.722,3389.736,4233.699,6592.511,7301.562,880.5035,7371.347,6886.011,5197.604,4465.213,4221.304,6376.028,4817.089,5663.709,2786.953,7132.792,4939.911,5833.466,1043.346,2742.221,5632.65,5993.222,5691.615,18512.97,3794.96,17172.54,3407.877,3963.592,6276.352,2209.82,961.2619,4862.941,526.3593,700.1569,3137.764,4433.422,4951.932,7915.326,4217.789,4744.658,12983.43,7587.561,4254.871,5928.681,4556.213,13684.45,9359.748,4005.086,6836.578,6200.922,5139.853,5291.454,3774.411,6404.926,5400.281,13519.62,8874.315,6169.442,8699.244,12747.8,12726.14,6558.103,12205.34,5376.628,1431.19,3326.572,4824.8,10389.31,7047.678,5360.812,4020.178,5439.73,12933.69,1986.46,5181.438,8067.528,9812.788,8669.876,4420.774,1051.403,3587.501,11646.83,10747.33,7188.508,381.8563,4822.507,9079.689,6527.952,12805.88,5786.247,19510.78,1998.579,2478.278,7545.025,4219.005,5116.625,10143.3,16956.9,7695.793,8829.646,6919.775,7503.793,14065.96,17969.76,4972.177,5283.117,12529.58,2384.589,6612.797,15130.88,6955.994,8916.134,6115.446,5514.637,6487.874,5159.945,422.2215,13103.87,18971.61,1112.554,7801.426,6919.451,3185.258,4475.431,4483.786,4181.644,5339.102,7100.612,5448.369,3386.287,2304.927,12211.87,8329.439,7436.446,17836.82,4968.752,3297.487,4963.357,6675.072,5663.852,5444.622,7275.055,6036.351,8303.74,4870.371,5542.594,12339.04,19579.91,19076.94,6394.307,6850.594,6124.958,6519.697
MTQ,1001.726,12452.47,8605.604,8197.883,11792.17,5490.144,10246.32,16147.37,7885.361,10659.34,10154.34,7043.709,6999.688,6418.28,14759.58,8468.226,11366.07,2059.637,8063.07,8617.761,2978.427,3547.863,4525.99,230.1958,17816.54,14386.05,10396.82,8786.276,3671.398,7209.707,5449.333,13960.74,6324.555,8036.061,8669.772,1891.638,11865.63,4040.239,2550.144,2434.836,9480.894,7746.069,7236.228,11186.55,7657.262,1024.398,6754.014,2530.28,9428.631,10622.81,5140.671,6220.881,8387.288,10815.69,8395.659,13694.13,6862.589,15075.97,7908.048,6750.662,10209.24,6723.639,4962.367,170.7294,4791.874,4924.088,7746.229,8575.727,290.611,3167.611,1440.915,928.2744,15897.81,2818.815,7859.479,1277.648,8088.122,18403.35,13456.06,6416.908,11003.54,10513.41,6270.987,9695.918,7586.923,1719.684,9805.909,14023.92,12306.46,10905.54,12199.49,16735.94,14173.75,10992.15,15991.1,9708.505,5571.845,7682.521,65.81419,15103.32,10670.54,8466.06,7149.377,8368.694,15888.87,5834.802,8828.328,12456.77,14603.13,4080.428,8327.006,5734.76,7787.483,15738.75,12975.3,11080.47,4822.507,12.4747,13515.42,10919.43,17295.16,9466.155,14962.98,6797.491,7100.706,2743.45,7110.438,7604.443,14092.48,13843.78,12219.34,12794.56,2101.626,3453.974,16774.24,16914.83,8201.146,687.3826,14025.58,5728.059,4450.732,10345.58,11490.75,13311.52,9216.471,10194.96,11070.51,9961.032,4691.542,17608.86,15536.87,5247.173,3030.929,11724.93,7623.882,1163.819,7944.805,7745.615,8009.728,10947.19,9792.451,8201.143,6879.938,16284.25,12147.04,11433.78,13066.5,443.9873,7396.592,8959.516,11322.03,10402.45,8880.724,5535.605,3168.337,11988.07,156.6594,776.8096,15820.99,14757.89,14345.77,11167.88,9985.583,10378.32,10729.37
MUS,14395.81,6210.945,4915.372,7871.458,4978.871,10927.78,6850.985,9105.979,8641.501,6783.436,3583.502,9453.362,6701.087,7417.873,6044.852,7823.446,5213.592,15382.36,8163.728,8725.25,16471.69,12829.35,10479.45,13318.15,6872.848,6344.354,3281.017,5052.41,15270.32,8996.162,11916.06,9054.787,7296.389,5689.973,4907.542,14619.95,1791.539,9677.821,15762.52,15886.75,6664.209,8892.55,9364.408,3869.179,9440.806,14517.67,8539.495,14731.94,6256.569,4444.99,9257.243,9246.002,9346.841,3841.058,9408.393,12304.25,9422.744,11400.93,5713.486,9744.353,7010.559,6931.289,8665.624,13622.03,8933.755,8762.873,5947.822,7374.116,13506.93,16587.34,12276.42,12953.33,7757.562,16229.59,8453.452,14782.99,8455.104,5537.599,5828.435,10199.39,6247.064,6114.136,11532.52,6299.917,8313.152,15235.08,6239.668,10643.99,7333.565,3077.555,7234.89,6280.132,9691.986,5602.847,6504.108,6450.539,8024.15,7545.616,13488.05,3883.37,3189.56,8875.957,9266.33,9131.389,7707.059,9096.822,8009.759,1058.797,3222.059,17590.84,7849.104,8044.196,7707.708,5896.117,9030.764,2627.201,9079.689,13515.42,17.00907,2609.594,5478.541,4183.496,10986.58,7130.484,6610.806,16069.69,9536.271,9863.321,6111.776,10446.64,4874.6,6217.038,15252.09,13897.23,7948.09,9614.307,8801.968,14138.32,9678.989,9540.073,11392.12,14901.1,5095.89,225.816,8654.018,3606.523,5121.703,4822.656,9064.877,5587.708,10931.4,8375.2,16418.13,2804.291,5974.603,12613.98,8599.921,8549.765,9548.833,2776.63,6382.372,5883.843,6803.802,6031.729,6650.771,6468.999,12681.04,13438.11,8053.869,7422.923,2460.431,3546.463,8291.761,10730.37,14928.16,6943.749,13489.73,14002.33,6979.507,11381.57,11907.7,4216.128,4130.892,3137.157,2792.647
